HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Source1Text,Input.Source1Image,Input.Source2Text,Input.Source2Image,Input.Source3Text,Input.Source3Image,Input.Source4Text,Input.Source4Image,Input.Source5Text,Input.Source5Image,Answer.Age,Answer.Education,Answer.Gender,Answer.Q1Credibility,Answer.Q1Familiarity,Answer.Q2Credibility,Answer.Q2Familiarity,Answer.Q3Credibility,Answer.Q3Familiarity,Answer.Q4Credibility,Answer.Q4Familiarity,Answer.Q5Credibility,Answer.Q5Familiarity,Answer.US,Answer.freeEntry,Answer.valid,Approve,Reject
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,32EYX73OY09MXV3EK6FO2W1NCGSUR8,AT0W6RS5ZKCNN,Approved,Wed Jun 17 10:14:17 PDT 2015,Wed Jun 17 10:16:02 PDT 2015,Sat Jun 20 10:16:02 PDT 2015,Wed Jun 17 15:03:22 PDT 2015,,,105,100% (1/1),100% (1/1),100% (1/1),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,25,Associate,Female,3,5,5,5,5,5,3,5,5,5,Yes,None.,4,,
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,32UTUBMZ7GWZU3BPTZ33Y3Y280YVBJ,A26L95RMC7I9TB,Approved,Tue Jun 16 15:54:22 PDT 2015,Tue Jun 16 15:59:38 PDT 2015,Fri Jun 19 15:59:38 PDT 2015,Wed Jun 17 15:02:52 PDT 2015,,,316,100% (1/1),100% (1/1),100% (1/1),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,47,Bachelor,Female,3,1,5,4,5,4,1,1,6,5,Yes,no,4,,
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,32XVDSJFPZXMG3HKWE91AECLN25M2P,A39P7J60DY4WLU,Approved,Wed Jun 17 08:58:33 PDT 2015,Wed Jun 17 09:02:29 PDT 2015,Sat Jun 20 09:02:29 PDT 2015,Wed Jun 17 15:03:06 PDT 2015,,,236,100% (1/1),100% (1/1),100% (1/1),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,28,Bachelor,Male,6,1,4,4,5,3,1,2,6,1,Yes,None whatsoever,4,,
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,32XVDSJFPZXMG3HKWE91AECLN2GM20,A321R316NU0866,Approved,Wed Jun 17 12:19:27 PDT 2015,Wed Jun 17 12:21:09 PDT 2015,Sat Jun 20 12:21:09 PDT 2015,Wed Jun 17 15:03:04 PDT 2015,,,102,100% (1/1),100% (1/1),100% (1/1),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,30,Bachelor,Female,2,1,5,1,5,4,1,5,7,4,Yes,{},4,,
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,32ZKVD547FNFIU969PXXF86JHKI3BF,A1KO0XH1M5RMJT,Approved,Fri Jun 19 15:38:11 PDT 2015,Fri Jun 19 15:42:10 PDT 2015,Mon Jun 22 15:42:10 PDT 2015,Sun Jun 21 08:18:33 PDT 2015,,,239,100% (1/1),100% (1/1),100% (1/1),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,28,Bachelor,Male,3,2,3,5,4,5,5,5,3,2,Yes,{},4,,
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,3300DTYQT2H5WYRSHRBJTO5FU6BQE1,A138M4A1NILVRB,Approved,Wed Jun 17 15:08:51 PDT 2015,Wed Jun 17 15:10:38 PDT 2015,Sat Jun 20 15:10:38 PDT 2015,Thu Jun 18 08:10:45 PDT 2015,,,107,100% (1/1),100% (1/1),100% (1/1),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,32,Bachelor,Female,4,3,6,3,3,4,1,,4,4,Yes,{},4,,
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,336YQZE83VEEF007EXBZ8LFX7C3M5X,AFM65NU0UXIGP,Approved,Wed Jun 17 10:51:51 PDT 2015,Wed Jun 17 10:52:59 PDT 2015,Sat Jun 20 10:52:59 PDT 2015,Wed Jun 17 15:03:18 PDT 2015,,,68,100% (1/1),100% (1/1),100% (1/1),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,27,High school,Male,2,2,1,3,7,7,2,1,1,1,Yes,{},4,,
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,336YQZE83VEEF007EXBZ8LFX7CWM5Q,A27LE9HE55KLUF,Approved,Wed Jun 17 08:59:59 PDT 2015,Wed Jun 17 09:02:39 PDT 2015,Sat Jun 20 09:02:39 PDT 2015,Wed Jun 17 15:02:53 PDT 2015,,,160,100% (1/1),100% (1/1),100% (1/1),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,29,Master,Female,6,1,7,2,5,2,3,1,5,1,Yes,n/a,4,,
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,33C7UALJVLY06TXKJ9Z40D1LBQG18B,A1MTORNOU8G39,Approved,Tue Jun 16 21:10:09 PDT 2015,Tue Jun 16 21:14:15 PDT 2015,Fri Jun 19 21:14:15 PDT 2015,Wed Jun 17 15:02:45 PDT 2015,,,246,20% (1/5),20% (1/5),20% (1/5),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,42,Bachelor,Female,5,5,5,5,6,6,3,3,6,6,No,no,4,,
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,33L7PJKHCGY1FD9TLSJE6JKG3BM8TA,A3QEAK64KO9L6H,Rejected,Wed Jun 17 19:57:25 PDT 2015,Wed Jun 17 19:58:57 PDT 2015,Sat Jun 20 19:58:57 PDT 2015,,Thu Jun 18 08:10:53 PDT 2015,x,92,33% (1/3),33% (1/3),33% (1/3),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,26,High school,Male,4,1,4,2,6,6,1,2,4,2,Yes,{},4,,
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,33LK57MYLT5FK9X15IE19YLY019ZSB,A27FCMU6FA7RLD,Approved,Wed Jun 17 16:53:17 PDT 2015,Wed Jun 17 16:59:26 PDT 2015,Sat Jun 20 16:59:26 PDT 2015,Thu Jun 18 08:10:48 PDT 2015,,,369,100% (1/1),100% (1/1),100% (1/1),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,59,Associate,Female,7,6,4,2,7,7,2,1,6,5,Yes,"No, everything worked perfectly.",4,,
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,33OOO72IVHL3RGZ624ZJ85GZT2YCTB,A2S3MXU8T2I5H0,Approved,Thu Jun 18 10:21:39 PDT 2015,Thu Jun 18 17:01:25 PDT 2015,Sun Jun 21 17:01:25 PDT 2015,Fri Jun 19 07:22:19 PDT 2015,,,23986,100% (1/1),100% (1/1),100% (1/1),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,29,High school,Male,5,5,7,1,5,3,4,3,5,4,Yes,None,4,,
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,34HJIJKLP5WF94QGEKTGQPSWY9GV4E,A1470Z0PNWU4EQ,Approved,Wed Jun 17 10:08:55 PDT 2015,Wed Jun 17 10:10:41 PDT 2015,Sat Jun 20 10:10:41 PDT 2015,Wed Jun 17 15:02:38 PDT 2015,,,106,50% (1/2),50% (1/2),50% (1/2),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,31,Associate,Male,2,1,6,1,4,1,1,1,6,1,Yes,NO,4,,
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,34PGFRQONOBIRB9671LGIT0TNF4JWZ,A1VHJTJMAVV0WA,Approved,Wed Jun 17 08:32:54 PDT 2015,Wed Jun 17 08:34:49 PDT 2015,Sat Jun 20 08:34:49 PDT 2015,Wed Jun 17 15:02:47 PDT 2015,,,115,20% (1/5),20% (1/5),20% (1/5),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,22,Bachelor,Male,5,4,7,5,6,2,4,1,7,5,Yes,{},4,,
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,34S6N1K2ZVJ6PB2HFNBTX53YCH3HL8,AW9OVZF3XS12X,Approved,Thu Jun 18 06:57:21 PDT 2015,Thu Jun 18 07:00:37 PDT 2015,Sun Jun 21 07:00:37 PDT 2015,Thu Jun 18 08:10:57 PDT 2015,,,196,100% (1/1),100% (1/1),100% (1/1),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,38,High school,Female,2,1,2,4,6,6,1,5,7,7,Yes,no,4,,
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,34S9DKFK73PIZ6VR10VWWX2Q76PNYK,A9JLQEN9J5WL3,Approved,Tue Jun 16 22:48:15 PDT 2015,Tue Jun 16 23:01:28 PDT 2015,Fri Jun 19 23:01:28 PDT 2015,Wed Jun 17 15:03:16 PDT 2015,,,793,100% (1/1),100% (1/1),100% (1/1),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,39,Bachelor,Female,3,5,7,1,2,4,5,4,6,1,Yes,{},4,,
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,34X6J5FLPTYD7EDKVSMAQ4I7ZD6QJJ,A350DTTUYQLHKJ,Approved,Wed Jun 17 01:11:52 PDT 2015,Wed Jun 17 01:18:02 PDT 2015,Sat Jun 20 01:18:02 PDT 2015,Wed Jun 17 15:03:05 PDT 2015,,,370,100% (159/159),100% (1/1),100% (1/1),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,30,Master,Male,6,5,3,2,5,2,5,2,5,6,Yes,{},4,,
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,351SEKWQS0H9JDF0T3TI6X3PKTDDM8,A351OM98GNHTOK,Approved,Wed Jun 17 15:16:14 PDT 2015,Wed Jun 17 15:20:14 PDT 2015,Sat Jun 20 15:20:14 PDT 2015,Thu Jun 18 08:10:51 PDT 2015,,,240,100% (1/1),100% (1/1),100% (1/1),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,26,Master,Male,3,1,5,4,2,3,1,2,3,4,Yes,No,4,,
30QQTY5GMKKASSL5LPBG8VE3URO7UT,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,410,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:07 PDT 2015,,,354P56DE9K3W0ZRVMNMIIESZQ6M7SD,AOSB3RSWQQENC,Approved,Tue Jun 16 20:40:11 PDT 2015,Tue Jun 16 20:46:10 PDT 2015,Fri Jun 19 20:46:10 PDT 2015,Wed Jun 17 15:03:21 PDT 2015,,,359,100% (1/1),100% (1/1),100% (1/1),Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Abstract.jpeg,Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Blog.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_Tweet.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,https://www.youtube.com/embed/QblJmu1icHY,59,Doct,Female,2,1,5,3,5,4,1,2,4,2,No,No difficulty.,four,,
